month_period,lat_bin_1deg,lon_bin_1deg,gap_count,total_gap_hours,unique_vessels
2018-10,5,56,1,15.316666666666666,1
2018-10,5,57,1,14.233333333333333,1
2018-10,5,136,1,36.28333333333333,1
2018-10,5,137,1,55.733333333333334,1
2018-10,5,173,1,44.36666666666667,1
2018-10,6,-104,1,12.366666666666667,1
2018-10,6,145,1,47.416666666666664,1
2018-10,6,162,1,3113.95,1
2018-10,6,166,1,17.183333333333334,1
2018-10,7,-155,1,94.61666666666666,1
2018-10,7,-140,1,14.6,1
2018-10,7,60,1,205.98333333333332,1
2018-10,7,65,1,22.166666666666668,1
2018-10,8,-104,1,13.566666666666666,1
2018-10,8,-50,1,314.15,1
2018-10,8,61,1,19.333333333333332,1
2018-10,9,-146,1,116.68333333333334,1
2018-10,9,-145,1,232.6,1
2018-10,9,-130,1,582.1166666666667,1
2018-10,9,-105,1,13.883333333333333,1
2018-10,9,61,1,62.53333333333333,1
2018-10,10,-162,1,3057.883333333333,1
2018-10,10,-140,1,79.11666666666666,1
2018-10,10,-122,1,229.23333333333332,1
2018-10,10,-114,1,252.23333333333332,1
2018-10,10,-57,1,79.58333333333333,1
2018-10,10,-25,1,308.56666666666666,1
2018-10,10,-24,1,14.283333333333331,1
2018-10,11,-28,1,45.15,1
2018-10,12,-177,1,86.55,1
2018-10,12,-171,1,16.816666666666666,1
2018-10,12,-126,1,21.783333333333335,1
2018-10,12,58,1,588.8833333333333,1
2018-10,12,173,1,16.9,1
2018-10,12,174,1,25.633333333333333,1
2018-10,13,-31,1,104.86666666666666,1
2018-10,13,-18,1,20.266666666666666,1
2018-10,13,179,1,161.93333333333334,1
2018-10,14,173,1,119.61666666666666,1
2018-10,16,-163,1,65.11666666666666,1
2018-10,16,-114,1,16.25,1
2018-10,16,-18,1,239.46666666666667,1
2018-10,16,62,1,1382.1166666666666,1
2018-10,16,153,1,42.833333333333336,1
2018-10,17,157,1,456.25,1
2018-10,17,160,1,37.85,1
2018-10,18,-165,1,19.25,1
2018-10,18,-163,1,15.85,1
2018-10,18,173,1,41.983333333333334,1
2018-10,19,-163,1,122.45,1
2018-10,19,-152,1,88.15,1
2018-10,19,-149,1,72.26666666666667,1
2018-10,19,-18,1,12.366666666666667,1
2018-10,19,139,1,368.01666666666665,1
2018-10,19,143,1,18.733333333333334,1
2018-10,20,-152,1,16.666666666666668,1
2018-10,20,-149,1,267.1333333333333,1
2018-10,20,-148,1,19.583333333333332,1
2018-10,20,-147,1,83.58333333333333,1
2018-10,21,-155,1,37.516666666666666,1
2018-10,21,-154,1,18.883333333333333,1
2018-10,21,-145,1,123.23333333333332,1
2018-10,21,-135,1,306.31666666666666,1
2018-10,21,153,1,23.4,1
2018-10,22,-146,1,305.03333333333336,1
2018-10,22,-134,1,22.283333333333335,1
2018-10,22,141,1,406.35,1
2018-10,23,-160,1,518.6,1
2018-10,23,-159,1,334.25,1
2018-10,23,147,1,13.05,1
2018-10,23,149,1,13.133333333333333,1
2018-10,24,-127,1,127.93333333333334,1
2018-10,24,-20,1,16.916666666666668,1
2018-10,24,143,1,15.1,1
2018-10,24,147,1,12.15,1
2018-10,25,-158,1,193.98333333333332,1
2018-10,25,-153,1,273.78333333333336,1
2018-10,26,-159,1,149.3,1
2018-10,26,-136,1,432.95,1
2018-10,27,-160,1,363.35,1
2018-10,27,146,1,12.65,1
2018-10,28,145,1,12.483333333333333,1
2018-10,28,146,1,13.166666666666666,1
2018-10,28,148,1,26.55,1
2018-10,28,152,1,12.116666666666667,1
2018-10,28,154,1,12.8,1
2018-10,28,166,1,12.866666666666667,1
2018-10,28,167,1,13.816666666666666,1
2018-10,28,168,1,12.083333333333334,1
2018-10,28,169,1,12.083333333333334,1
2018-10,29,146,1,13.833333333333334,1
2018-10,29,147,1,13.316666666666666,1
2018-10,29,169,1,20.433333333333337,1
2018-10,30,-166,1,20.616666666666667,1
2018-10,30,-124,1,97.05,1
2018-10,30,-37,1,159.3,1
2018-10,30,170,1,20.916666666666668,1
2018-10,30,171,1,18.383333333333333,1
2018-10,30,174,1,12.8,1
2018-10,31,-167,1,42.416666666666664,1
2018-10,31,136,1,13.25,1
2018-10,32,165,1,118.4,1
2018-10,32,173,1,12.283333333333331,1
2018-10,33,172,1,72.0,1
2018-10,34,-23,1,43.88333333333333,1
2018-10,34,153,1,12.05,1
2018-10,34,154,1,12.15,1
2018-10,35,153,1,12.966666666666669,1
2018-10,35,154,1,12.866666666666667,1
2018-10,35,155,1,13.0,1
2018-10,36,-32,1,65.25,1
2018-10,36,-11,1,28.45,1
2018-10,36,151,1,12.1,1
2018-10,36,152,1,15.866666666666667,1
2018-10,36,154,1,13.25,1
2018-10,36,156,1,14.65,1
2018-10,36,158,1,21.35,1
2018-10,37,-30,1,65.08333333333333,1
2018-10,37,-19,1,15.5,1
2018-10,37,152,1,13.333333333333334,1
2018-10,37,153,1,13.2,1
2018-10,38,-180,1,20.1,1
2018-10,38,-174,1,57.61666666666667,1
2018-10,38,-15,1,28.5,1
2018-10,38,146,1,24.5,1
2018-10,38,156,1,13.733333333333333,1
2018-10,38,159,1,50.45,1
2018-10,39,-39,1,41.35,1
2018-10,39,-23,1,274.45,1
2018-10,39,147,1,12.416666666666666,1
2018-10,39,155,1,12.3,1
2018-10,39,158,1,48.583333333333336,1
2018-10,39,159,1,46.083333333333336,1
2018-10,40,-174,1,107.58333333333331,1
2018-10,40,-173,1,21.816666666666663,1
2018-10,40,-72,1,86.4,1
2018-10,40,-70,1,371.26666666666665,1
2018-10,40,-26,1,74.91666666666667,1
2018-10,40,-11,1,12.366666666666667,1
2018-10,40,155,1,13.383333333333333,1
2018-10,40,156,1,59.06666666666667,1
2018-10,40,158,1,22.65,1
2018-10,40,173,1,23.133333333333333,1
2018-10,41,-174,1,75.28333333333333,1
2018-10,41,-173,1,28.016666666666666,1
2018-10,41,-69,1,130.18333333333334,1
2018-10,41,-39,1,12.116666666666667,1
2018-10,41,-30,1,86.58333333333333,1
2018-10,41,-23,1,52.93333333333333,1
2018-10,41,149,1,18.933333333333337,1
2018-10,41,175,1,24.3,1
2018-10,42,-23,1,27.633333333333333,1
2018-10,42,150,1,17.583333333333332,1
2018-10,42,158,1,31.766666666666666,1
2018-10,43,-52,1,68.23333333333333,1
2018-10,43,-25,1,54.38333333333333,1
2018-10,43,158,1,13.016666666666667,1
2018-10,44,-54,1,16.383333333333333,1
2018-10,44,-49,1,17.6,1
2018-10,44,150,1,72.03333333333333,1
2018-10,44,156,1,13.833333333333334,1
2018-10,45,152,1,154.46666666666667,1
2018-10,47,-50,1,16.6,1
2018-10,47,-8,1,15.65,1
2018-10,50,-11,1,13.5,1
2018-10,51,-12,1,18.116666666666667,1
2018-10,52,-30,1,14.433333333333334,1
2018-10,53,151,1,22.433333333333337,1
2018-10,53,153,1,16.766666666666666,1
2018-10,54,-15,1,74.26666666666667,1
2018-10,54,-12,1,14.55,1
2018-10,54,150,1,18.75,1
2018-10,55,-169,1,232.73333333333332,1
2018-10,55,-168,1,40.18333333333333,1
2018-10,55,-167,1,168.73333333333332,1
2018-10,55,-13,1,18.633333333333333,1
2018-10,55,151,1,15.4,1
2018-10,57,-150,1,42.266666666666666,1
2018-10,57,-14,1,54.666666666666664,1
2018-10,58,-170,1,110.8,1
2018-10,58,-150,1,45.266666666666666,1
2018-10,59,-7,1,14.616666666666667,1
2018-10,61,-173,1,12.183333333333334,1
2018-10,61,-171,1,30.383333333333333,1
2018-10,62,-4,1,16.75,1
2018-10,62,-1,1,23.016666666666666,1
2018-10,63,-58,1,155.96666666666667,1
2018-10,63,-11,1,13.116666666666667,1
2018-10,63,-1,1,16.766666666666666,1
2018-10,69,45,1,12.433333333333334,1
2018-10,70,36,1,32.733333333333334,1
2018-10,70,42,1,15.016666666666667,1
2018-10,72,48,1,29.966666666666665,1
2018-10,74,-63,1,15.8,1
2018-11,40,150,53,2327.2833333333333,33
2018-11,41,151,47,2588.85,35
2018-11,-19,-78,46,2186.25,33
2018-11,-19,-80,45,1787.75,36
2018-11,40,151,38,1914.3333333333335,29
2018-11,-20,-78,36,1300.5,27
2018-11,41,152,26,1363.9333333333334,23
2018-11,-46,-61,24,1794.8,11
2018-11,41,150,23,910.7166666666667,20
2018-11,-47,-61,22,1421.9,9
2018-11,-19,-81,21,736.35,20
2018-11,-19,-79,21,1109.8333333333333,21
2018-11,-20,-79,20,478.0,13
2018-11,40,149,18,707.7166666666667,14
2018-11,40,153,15,476.9,14
2018-11,-21,-77,12,557.2,10
2018-11,41,153,12,402.2833333333333,9
2018-11,-20,-76,10,476.73333333333335,7
2018-11,40,152,8,380.65,8
2018-11,-21,-78,7,298.3666666666667,7
2018-11,-20,-77,7,242.13333333333333,7
2018-11,-16,-82,7,239.13333333333333,6
2018-11,10,-18,6,249.96666666666664,2
2018-11,-18,-82,5,205.64999999999998,4
2018-11,-18,-81,5,159.9,5
2018-11,-18,-79,5,202.29999999999998,5
2018-11,-17,-82,5,695.25,5
2018-11,-3,77,5,88.48333333333333,3
2018-11,0,176,5,463.0,5
2018-11,1,160,5,187.05,3
2018-11,2,-12,5,1723.1000000000001,5
2018-11,6,-53,5,72.46666666666667,1
2018-11,39,150,5,112.85,5
2018-11,-47,-62,4,93.75,1
2018-11,-44,176,4,192.7,2
2018-11,-18,-78,4,146.7166666666667,4
2018-11,-18,57,4,701.9,4
2018-11,-15,59,4,71.48333333333333,2
2018-11,-13,-170,4,2276.8166666666666,2
2018-11,-12,57,4,223.14999999999998,3
2018-11,2,-15,4,209.85000000000002,3
2018-11,3,133,4,63.93333333333333,1
2018-11,17,61,4,65.36666666666667,1
2018-11,39,149,4,254.95,4
2018-11,42,151,4,71.33333333333333,1
2018-11,62,-175,4,135.96666666666667,2
2018-11,-63,-125,3,472.46666666666664,3
2018-11,-48,-61,3,328.5666666666667,3
2018-11,-46,-62,3,105.15,2
2018-11,-45,-60,3,72.91666666666666,2
2018-11,-37,-54,3,293.26666666666665,2
2018-11,-20,-80,3,51.099999999999994,3
2018-11,-18,174,3,51.93333333333333,2
2018-11,-17,60,3,110.31666666666666,2
2018-11,-15,60,3,139.88333333333333,1
2018-11,-12,55,3,91.4,3
2018-11,-9,54,3,86.9,2
2018-11,-6,-169,3,1169.4333333333334,3
2018-11,-4,-179,3,85.66666666666667,3
2018-11,-4,176,3,150.73333333333332,3
2018-11,-3,171,3,104.68333333333334,2
2018-11,-2,77,3,47.15,2
2018-11,0,149,3,131.31666666666666,2
2018-11,0,151,3,69.35,3
2018-11,1,-15,3,120.38333333333333,3
2018-11,1,-13,3,425.45,3
2018-11,1,148,3,119.86666666666666,3
2018-11,1,149,3,69.39999999999999,3
2018-11,1,175,3,92.28333333333333,2
2018-11,3,-4,3,520.8833333333333,3
2018-11,4,149,3,39.21666666666667,1
2018-11,5,55,3,408.18333333333334,2
2018-11,10,-17,3,630.6333333333333,3
2018-11,29,-167,3,535.8833333333333,3
2018-11,30,-163,3,457.75,3
2018-11,34,179,3,57.55,1
2018-11,37,-30,3,71.01666666666667,1
2018-11,41,149,3,95.91666666666666,3
2018-11,43,155,3,46.93333333333333,3
2018-11,52,-14,3,334.6166666666667,3
2018-11,52,-13,3,103.83333333333333,3
2018-11,-65,178,2,167.98333333333335,1
2018-11,-52,-63,2,35.3,1
2018-11,-50,166,2,129.98333333333332,2
2018-11,-46,-65,2,32.93333333333334,1
2018-11,-46,-64,2,29.75,1
2018-11,-44,177,2,344.66666666666663,2
2018-11,-43,-60,2,34.5,2
2018-11,-43,-59,2,104.93333333333334,2
2018-11,-42,-62,2,28.583333333333336,2
2018-11,-37,20,2,27.483333333333334,2
2018-11,-33,16,2,32.483333333333334,1
2018-11,-32,175,2,35.95,1
2018-11,-30,36,2,27.516666666666666,1
2018-11,-30,37,2,30.383333333333333,1
2018-11,-29,42,2,35.63333333333333,1
2018-11,-28,37,2,31.416666666666664,1
2018-11,-28,47,2,3366.383333333333,2
2018-11,-24,-33,2,29.0,1
2018-11,-21,-75,2,50.983333333333334,2
2018-11,-19,-82,2,32.516666666666666,2
2018-11,-19,50,2,31.28333333333333,2
2018-11,-19,51,2,68.11666666666667,2
2018-11,-19,171,2,57.21666666666667,2
2018-11,-18,169,2,35.08333333333333,2
2018-11,-18,172,2,46.733333333333334,2
2018-11,-16,-95,2,59.91666666666667,1
2018-11,-16,-36,2,34.08333333333333,1
2018-11,-16,60,2,31.950000000000003,1
2018-11,-16,170,2,27.46666666666667,2
2018-11,-15,58,2,30.916666666666668,1
2018-11,-12,-117,2,32.91666666666667,2
2018-11,-11,55,2,134.13333333333333,2
2018-11,-10,52,2,78.18333333333334,2
2018-11,-10,58,2,739.3833333333333,2
2018-11,-9,-113,2,446.6166666666667,1
2018-11,-8,-168,2,152.63333333333333,2
2018-11,-8,-20,2,73.26666666666667,1
2018-11,-8,-19,2,82.25,1
2018-11,-8,49,2,43.099999999999994,2
2018-11,-8,57,2,214.15,2
2018-11,-8,58,2,100.93333333333334,2
2018-11,-7,5,2,76.63333333333333,1
2018-11,-6,-168,2,655.85,2
2018-11,-6,162,2,65.91666666666667,2
2018-11,-6,174,2,167.78333333333333,2
2018-11,-5,-167,2,75.13333333333333,1
2018-11,-5,-164,2,55.03333333333333,2
2018-11,-5,41,2,104.51666666666667,1
2018-11,-5,48,2,166.55,2
2018-11,-5,77,2,32.11666666666667,2
2018-11,-5,176,2,77.2,2
2018-11,-5,179,2,253.31666666666666,2
2018-11,-4,-163,2,438.45000000000005,2
2018-11,-4,46,2,932.65,2
2018-11,-4,77,2,32.63333333333333,2
2018-11,-4,78,2,33.13333333333333,2
2018-11,-4,174,2,40.18333333333333,2
2018-11,-3,-151,2,575.3666666666667,2
2018-11,-3,173,2,37.03333333333333,2
2018-11,-3,178,2,255.7166666666667,2
2018-11,-2,167,2,338.2,2
2018-11,-2,178,2,74.21666666666667,1
2018-11,-1,-116,2,24.633333333333333,1
2018-11,-1,-11,2,173.2,2
2018-11,0,148,2,140.91666666666669,2
2018-11,0,153,2,36.88333333333334,2
2018-11,0,161,2,57.11666666666667,2
2018-11,0,162,2,39.08333333333333,1
2018-11,1,-95,2,34.78333333333333,1
2018-11,1,151,2,98.39999999999999,2
2018-11,2,-95,2,238.16666666666669,2
2018-11,2,-16,2,352.7166666666667,2
2018-11,2,-14,2,214.06666666666666,2
2018-11,2,54,2,347.2,2
2018-11,2,133,2,35.93333333333334,1
2018-11,2,141,2,32.833333333333336,1
2018-11,2,154,2,33.16666666666667,1
2018-11,2,160,2,114.33333333333334,2
2018-11,2,163,2,36.13333333333333,2
2018-11,2,175,2,54.43333333333334,2
2018-11,3,52,2,611.1,2
2018-11,3,152,2,45.03333333333333,2
2018-11,4,-110,2,177.61666666666667,1
2018-11,4,-108,2,193.25,1
2018-11,4,-4,2,121.15,2
2018-11,4,151,2,32.666666666666664,1
2018-11,7,59,2,31.0,1
2018-11,7,60,2,44.31666666666667,2
2018-11,8,59,2,56.599999999999994,2
2018-11,8,60,2,60.400000000000006,2
2018-11,8,61,2,35.75,2
2018-11,8,62,2,127.65000000000002,2
2018-11,11,61,2,258.8666666666667,2
2018-11,11,62,2,32.2,1
2018-11,13,-18,2,5797.633333333334,2
2018-11,14,173,2,49.66666666666667,1
2018-11,23,-160,2,158.88333333333333,2
2018-11,23,-136,2,213.25000000000003,2
2018-11,25,149,2,31.200000000000003,2
2018-11,26,-163,2,55.1,2
2018-11,26,156,2,35.08333333333333,1
2018-11,27,-161,2,232.63333333333333,2
2018-11,28,160,2,27.549999999999997,1
2018-11,29,-163,2,38.3,2
2018-11,33,-176,2,83.11666666666667,2
2018-11,35,-173,2,48.56666666666666,2
2018-11,35,179,2,99.51666666666668,1
2018-11,36,179,2,177.5,1
2018-11,38,-174,2,45.233333333333334,1
2018-11,40,-16,2,71.31666666666666,1
2018-11,42,150,2,32.91666666666667,1
2018-11,43,158,2,24.333333333333336,2
2018-11,48,-10,2,29.016666666666666,2
2018-11,49,-12,2,44.06666666666666,2
2018-11,49,-11,2,35.3,2
2018-11,51,-15,2,39.13333333333333,2
2018-11,53,-13,2,131.63333333333333,2
2018-11,56,-165,2,320.7,2
2018-11,57,148,2,36.46666666666667,1
2018-11,61,-172,2,546.1166666666667,2
2018-11,69,-60,2,207.98333333333332,2
2018-11,72,29,2,27.916666666666668,2
2018-11,-67,-97,1,23.516666666666666,1
2018-11,-65,-174,1,15.883333333333333,1
2018-11,-65,-169,1,109.53333333333332,1
2018-11,-65,177,1,421.76666666666665,1
2018-11,-63,-70,1,443.4,1
2018-11,-63,179,1,421.3666666666667,1
2018-11,-59,-58,1,42.733333333333334,1
2018-11,-57,173,1,88.43333333333334,1
2018-11,-54,-77,1,400.23333333333335,1
2018-11,-51,-63,1,12.333333333333334,1
2018-11,-50,167,1,17.083333333333332,1
2018-11,-49,-61,1,135.88333333333333,1
2018-11,-49,166,1,304.2,1
2018-11,-49,168,1,73.06666666666666,1
2018-11,-48,-63,1,13.916666666666666,1
2018-11,-47,-77,1,21.5,1
2018-11,-46,174,1,551.7666666666667,1
2018-11,-45,-64,1,15.683333333333334,1
2018-11,-45,173,1,325.0,1
2018-11,-44,-60,1,26.616666666666667,1
2018-11,-43,-77,1,70.46666666666667,1
2018-11,-43,-62,1,32.81666666666667,1
2018-11,-43,-57,1,14.95,1
2018-11,-43,175,1,37.95,1
2018-11,-43,178,1,159.41666666666666,1
2018-11,-42,-60,1,22.266666666666666,1
2018-11,-41,-61,1,16.366666666666667,1
2018-11,-41,-55,1,18.316666666666663,1
2018-11,-40,-54,1,40.25,1
2018-11,-39,-76,1,2045.9833333333331,1
2018-11,-39,-54,1,12.3,1
2018-11,-39,173,1,25.383333333333333,1
2018-11,-38,137,1,492.76666666666665,1
2018-11,-37,-77,1,15.566666666666666,1
2018-11,-37,-34,1,124.25,1
2018-11,-37,19,1,13.316666666666666,1
2018-11,-37,137,1,14.016666666666667,1
2018-11,-36,-8,1,44.15,1
2018-11,-36,1,1,39.68333333333333,1
2018-11,-36,18,1,12.666666666666666,1
2018-11,-36,19,1,24.166666666666668,1
2018-11,-36,23,1,69.55,1
2018-11,-34,127,1,204.98333333333332,1
2018-11,-34,128,1,12.633333333333333,1
2018-11,-34,129,1,119.65,1
2018-11,-34,152,1,39.63333333333333,1
2018-11,-34,155,1,115.71666666666668,1
2018-11,-32,16,1,12.1,1
2018-11,-31,-110,1,1618.55,1
2018-11,-31,-77,1,12.766666666666667,1
2018-11,-31,-50,1,69.53333333333333,1
2018-11,-31,-49,1,60.36666666666667,1
2018-11,-31,36,1,15.6,1
2018-11,-30,-38,1,20.85,1
2018-11,-30,43,1,12.75,1
2018-11,-30,44,1,21.5,1
2018-11,-30,61,1,52.016666666666666,1
2018-11,-29,-23,1,24.833333333333332,1
2018-11,-29,-22,1,13.266666666666667,1
2018-11,-29,39,1,19.033333333333335,1
2018-11,-29,61,1,12.683333333333334,1
2018-11,-28,3,1,18.283333333333335,1
2018-11,-28,4,1,13.4,1
2018-11,-28,48,1,37.96666666666667,1
2018-11,-28,156,1,59.96666666666667,1
2018-11,-27,-78,1,46.65,1
2018-11,-27,13,1,27.883333333333333,1
2018-11,-27,67,1,358.96666666666664,1
2018-11,-26,36,1,13.75,1
2018-11,-25,5,1,258.98333333333335,1
2018-11,-25,52,1,22.133333333333333,1
2018-11,-24,-35,1,12.916666666666666,1
2018-11,-23,13,1,335.78333333333336,1
2018-11,-22,-166,1,27.116666666666667,1
2018-11,-22,4,1,21.733333333333334,1
2018-11,-22,37,1,14.333333333333334,1
2018-11,-22,174,1,31.533333333333335,1
2018-11,-21,-89,1,31.783333333333335,1
2018-11,-21,-87,1,301.35,1
2018-11,-21,50,1,23.483333333333334,1
2018-11,-21,51,1,75.81666666666666,1
2018-11,-21,75,1,27.133333333333333,1
2018-11,-21,178,1,13.05,1
2018-11,-21,179,1,127.55,1
2018-11,-20,-124,1,582.3333333333334,1
2018-11,-20,-75,1,26.35,1
2018-11,-20,-23,1,128.61666666666667,1
2018-11,-20,-21,1,186.06666666666663,1
2018-11,-20,-18,1,563.7333333333333,1
2018-11,-20,50,1,16.3,1
2018-11,-20,51,1,14.583333333333334,1
2018-11,-20,59,1,19.083333333333332,1
2018-11,-20,119,1,26.383333333333333,1
2018-11,-19,-125,1,16.7,1
2018-11,-19,-77,1,51.96666666666667,1
2018-11,-19,-22,1,47.93333333333333,1
2018-11,-19,172,1,27.7,1
2018-11,-19,173,1,143.38333333333333,1
2018-11,-19,176,1,36.93333333333333,1
2018-11,-18,-113,1,33.7,1
2018-11,-18,-80,1,18.583333333333332,1
2018-11,-18,-1,1,75.56666666666666,1
2018-11,-18,51,1,96.16666666666669,1
2018-11,-18,59,1,30.083333333333332,1
2018-11,-18,60,1,56.016666666666666,1
2018-11,-18,166,1,193.01666666666668,1
2018-11,-18,171,1,27.333333333333332,1
2018-11,-17,-131,1,26.066666666666663,1
2018-11,-17,-83,1,14.95,1
2018-11,-17,-81,1,45.11666666666667,1
2018-11,-17,6,1,17.083333333333332,1
2018-11,-17,57,1,84.78333333333333,1
2018-11,-17,58,1,266.73333333333335,1
2018-11,-17,61,1,20.666666666666668,1
2018-11,-17,121,1,155.21666666666667,1
2018-11,-17,165,1,15.733333333333333,1
2018-11,-17,169,1,20.85,1
2018-11,-17,172,1,19.766666666666666,1
2018-11,-17,173,1,16.883333333333333,1
2018-11,-17,174,1,20.166666666666668,1
2018-11,-16,-135,1,17.833333333333332,1
2018-11,-16,-131,1,19.016666666666666,1
2018-11,-16,-129,1,22.7,1
2018-11,-16,-120,1,12.933333333333334,1
2018-11,-16,-83,1,22.95,1
2018-11,-16,-80,1,17.766666666666666,1
2018-11,-16,-35,1,12.833333333333334,1
2018-11,-16,51,1,19.483333333333334,1
2018-11,-16,171,1,53.166666666666664,1
2018-11,-15,-135,1,17.0,1
2018-11,-15,-94,1,110.98333333333332,1
2018-11,-15,11,1,15.116666666666667,1
2018-11,-15,51,1,175.43333333333334,1
2018-11,-15,52,1,13.033333333333331,1
2018-11,-15,173,1,13.4,1
2018-11,-14,-170,1,31.033333333333335,1
2018-11,-14,-165,1,21.233333333333334,1
2018-11,-14,-155,1,107.46666666666668,1
2018-11,-14,-32,1,12.416666666666666,1
2018-11,-14,51,1,116.88333333333334,1
2018-11,-14,168,1,69.13333333333334,1
2018-11,-13,-167,1,18.3,1
2018-11,-13,-122,1,539.2166666666667,1
2018-11,-13,-114,1,140.7,1
2018-11,-13,11,1,18.516666666666666,1
2018-11,-13,54,1,14.35,1
2018-11,-13,55,1,20.366666666666667,1
2018-11,-13,56,1,28.283333333333335,1
2018-11,-13,57,1,23.166666666666668,1
2018-11,-13,58,1,31.583333333333332,1
2018-11,-13,71,1,544.1333333333333,1
2018-11,-13,137,1,56.983333333333334,1
2018-11,-13,171,1,15.233333333333333,1
2018-11,-12,-165,1,12.0,1
2018-11,-12,51,1,55.166666666666664,1
2018-11,-12,53,1,29.766666666666666,1
2018-11,-12,54,1,15.6,1
2018-11,-12,56,1,18.366666666666667,1
2018-11,-12,58,1,12.983333333333333,1
2018-11,-12,75,1,75.71666666666667,1
2018-11,-11,-31,1,27.433333333333337,1
2018-11,-11,54,1,19.566666666666663,1
2018-11,-10,-170,1,417.21666666666664,1
2018-11,-10,-114,1,50.7,1
2018-11,-10,54,1,12.366666666666667,1
2018-11,-10,57,1,18.55,1
2018-11,-10,154,1,30.2,1
2018-11,-9,-124,1,20.35,1
2018-11,-9,50,1,44.21666666666667,1
2018-11,-9,57,1,75.65,1
2018-11,-9,62,1,40.68333333333333,1
2018-11,-9,77,1,20.55,1
2018-11,-9,154,1,110.4,1
2018-11,-9,164,1,18.45,1
2018-11,-9,165,1,20.683333333333337,1
2018-11,-8,-180,1,16.966666666666665,1
2018-11,-8,-174,1,22.133333333333333,1
2018-11,-8,-173,1,2325.516666666667,1
2018-11,-8,-167,1,30.133333333333333,1
2018-11,-8,-126,1,13.4,1
2018-11,-8,-114,1,16.9,1
2018-11,-8,-103,1,12.766666666666667,1
2018-11,-8,-23,1,74.91666666666667,1
2018-11,-8,-22,1,65.03333333333333,1
2018-11,-8,-21,1,12.866666666666667,1
2018-11,-8,44,1,75.26666666666667,1
2018-11,-8,45,1,23.966666666666665,1
2018-11,-8,48,1,20.25,1
2018-11,-8,53,1,27.9,1
2018-11,-8,54,1,2195.016666666667,1
2018-11,-8,151,1,25.55,1
2018-11,-8,159,1,20.766666666666666,1
2018-11,-8,161,1,25.533333333333335,1
2018-11,-8,168,1,194.66666666666663,1
2018-11,-7,-180,1,17.116666666666667,1
2018-11,-7,-176,1,450.23333333333335,1
2018-11,-7,-174,1,398.73333333333335,1
2018-11,-7,-167,1,12.983333333333333,1
2018-11,-7,-101,1,12.066666666666666,1
2018-11,-7,-22,1,22.316666666666663,1
2018-11,-7,11,1,186.08333333333337,1
2018-11,-7,44,1,18.3,1
2018-11,-7,47,1,18.95,1
2018-11,-7,49,1,33.416666666666664,1
2018-11,-7,55,1,120.38333333333334,1
2018-11,-7,60,1,12.366666666666667,1
2018-11,-7,64,1,39.0,1
2018-11,-7,158,1,75.43333333333334,1
2018-11,-7,159,1,14.516666666666667,1
2018-11,-7,163,1,16.866666666666667,1
2018-11,-7,179,1,14.483333333333333,1
2018-11,-6,-177,1,48.71666666666667,1
2018-11,-6,-167,1,16.9,1
2018-11,-6,-166,1,12.566666666666666,1
2018-11,-6,-25,1,100.55,1
2018-11,-6,-19,1,16.233333333333334,1
2018-11,-6,-1,1,21.366666666666667,1
2018-11,-6,4,1,21.0,1
2018-11,-6,48,1,265.3,1
2018-11,-6,51,1,12.716666666666669,1
2018-11,-6,54,1,415.35,1
2018-11,-6,57,1,75.96666666666667,1
2018-11,-6,63,1,362.7,1
2018-11,-6,158,1,13.15,1
2018-11,-6,165,1,135.48333333333332,1
2018-11,-6,166,1,12.816666666666666,1
2018-11,-5,-179,1,155.1,1
2018-11,-5,-178,1,32.7,1
2018-11,-5,-165,1,25.233333333333334,1
2018-11,-5,-163,1,20.383333333333333,1
2018-11,-5,-162,1,546.5833333333334,1
2018-11,-5,-133,1,170.51666666666668,1
2018-11,-5,-8,1,14.133333333333333,1
2018-11,-5,-3,1,22.483333333333334,1
2018-11,-5,3,1,65.96666666666667,1
2018-11,-5,6,1,12.75,1
2018-11,-5,50,1,21.833333333333332,1
2018-11,-5,52,1,253.25,1
2018-11,-5,54,1,492.51666666666665,1
2018-11,-5,65,1,38.5,1
2018-11,-5,78,1,19.05,1
2018-11,-5,147,1,14.6,1
2018-11,-5,173,1,46.75,1
2018-11,-5,174,1,48.083333333333336,1
2018-11,-5,178,1,26.983333333333334,1
2018-11,-4,-178,1,21.05,1
2018-11,-4,-177,1,20.216666666666665,1
2018-11,-4,-170,1,13.716666666666669,1
2018-11,-4,-168,1,28.766666666666666,1
2018-11,-4,-167,1,17.983333333333334,1
2018-11,-4,-166,1,2212.266666666667,1
2018-11,-4,-165,1,36.11666666666667,1
2018-11,-4,-162,1,21.9,1
2018-11,-4,-139,1,108.33333333333331,1
2018-11,-4,-136,1,20.266666666666666,1
2018-11,-4,-18,1,89.56666666666666,1
2018-11,-4,-7,1,78.61666666666666,1
2018-11,-4,-5,1,29.933333333333337,1
2018-11,-4,-2,1,32.15,1
2018-11,-4,-1,1,19.083333333333332,1
2018-11,-4,40,1,140.43333333333334,1
2018-11,-4,44,1,37.88333333333333,1
2018-11,-4,48,1,54.03333333333333,1
2018-11,-4,61,1,14.333333333333334,1
2018-11,-4,67,1,19.066666666666663,1
2018-11,-4,147,1,34.4,1
2018-11,-4,149,1,20.8,1
2018-11,-4,163,1,25.2,1
2018-11,-4,168,1,18.466666666666665,1
2018-11,-4,175,1,27.2,1
2018-11,-4,178,1,34.0,1
